0.406250 0.578125 0.000000
0.414062 0.578125 0.000000
0.421875 0.578125 0.000000
0.429688 0.578125 0.000000
0.437500 0.578125 0.000000
0.445312 0.578125 0.000000
0.453125 0.578125 0.000000
0.460938 0.578125 0.000000
0.468750 0.578125 0.000000
0.476562 0.578125 0.000000
0.484375 0.578125 0.000000
0.492188 0.578125 0.000000
0.500000 0.578125 0.000000
0.507812 0.578125 0.000000
0.515625 0.578125 0.000000
0.523438 0.578125 0.000000
0.531250 0.578125 0.000000
0.539062 0.578125 0.000000
0.546875 0.578125 0.000000
0.554688 0.578125 0.000000
0.562500 0.578125 0.000000
0.570312 0.578125 0.000000
0.578125 0.578125 0.000000
0.585938 0.578125 0.000000
0.593750 0.578125 0.000000
0.601562 0.578125 0.000000
0.609375 0.578125 0.000000
0.617188 0.578125 0.000000
0.625000 0.578125 0.000000
0.632812 0.578125 0.000000
0.640625 0.578125 0.000000
0.648438 0.578125 0.000000
0.656250 0.578125 0.000000
0.664062 0.578125 0.000000
0.671875 0.578125 0.000000
0.679688 0.578125 0.000000
0.687500 0.578125 0.000000
0.695312 0.578125 0.000000
0.703125 0.578125 0.000000
0.710938 0.578125 0.000000
0.718750 0.578125 0.000000
0.726562 0.578125 0.000000
0.734375 0.578125 0.000000
0.742188 0.578125 0.000000
0.750000 0.578125 0.000000
0.757812 0.578125 0.000000
0.765625 0.578125 0.000000
0.773438 0.578125 0.000000
0.781250 0.578125 0.000000
0.789062 0.578125 0.000000
0.796875 0.578125 0.000000
0.804688 0.578125 0.000000
0.812500 0.578125 0.000000
0.820312 0.578125 0.000000
0.828125 0.578125 0.000000
0.835938 0.578125 0.000000
0.843750 0.578125 0.000000
0.851562 0.578125 0.000000
0.859375 0.578125 0.000000
0.867188 0.578125 0.000000
0.875000 0.578125 0.000000
0.882812 0.578125 0.000000
0.890625 0.578125 0.000000
0.898438 0.578125 0.000000
0.906250 0.578125 0.000000
0.914062 0.578125 0.000000
0.921875 0.578125 0.000000
0.929688 0.578125 0.000000
0.937500 0.578125 0.000000
0.945312 0.578125 0.000000
0.953125 0.578125 0.000000
0.960938 0.578125 0.000000
0.968750 0.578125 0.000000
0.976562 0.578125 0.000000
0.984375 0.578125 0.000000
0.992188 0.578125 0.000000
0.000000 0.585938 0.000000
0.007812 0.585938 0.000000
0.015625 0.585938 0.000000
0.023438 0.585938 0.000000
0.031250 0.585938 0.000000
0.039062 0.585938 0.000000
0.046875 0.585938 0.000000
0.054688 0.585938 0.000000
0.062500 0.585938 0.000000
0.070312 0.585938 0.000000
0.078125 0.585938 0.000000
0.085938 0.585938 0.000000
0.093750 0.585938 0.000000
0.101562 0.585938 0.000000
0.109375 0.585938 0.000000
0.117188 0.585938 0.000000
0.125000 0.585938 0.000000
0.132812 0.585938 0.000000
0.140625 0.585938 0.000000
0.148438 0.585938 0.000000
0.156250 0.585938 0.000000
0.164062 0.585938 0.000000
0.171875 0.585938 0.000000
0.179688 0.585938 0.000000
0.187500 0.585938 0.000000
0.195312 0.585938 0.000000
0.203125 0.585938 0.000000
0.210938 0.585938 0.000000
0.218750 0.585938 0.000000
0.226562 0.585938 0.000000
0.234375 0.585938 0.000000
0.242188 0.585938 0.000000
0.250000 0.585938 0.000000
0.257812 0.585938 0.000000
0.265625 0.585938 0.000000
0.273438 0.585938 0.000000
0.281250 0.585938 0.000000
0.289062 0.585938 0.000000
0.296875 0.585938 0.000000
0.304688 0.585938 0.000000
0.312500 0.585938 0.000000
0.320312 0.585938 0.000000
0.328125 0.585938 0.000000
0.335938 0.585938 0.000000
0.343750 0.585938 0.000000
0.351562 0.585938 0.000000
0.359375 0.585938 0.000000
0.367188 0.585938 0.000000
0.375000 0.585938 0.000000
0.382812 0.585938 0.000000
0.390625 0.585938 0.000000
0.398438 0.585938 0.000000
0.406250 0.585938 0.000000
0.414062 0.585938 0.000000
0.421875 0.585938 0.000000
0.429688 0.585938 0.000000
0.437500 0.585938 0.000000
0.445312 0.585938 0.000000
0.453125 0.585938 0.000000
0.460938 0.585938 0.000000
0.468750 0.585938 0.000000
0.476562 0.585938 0.000000
0.484375 0.585938 0.000000
0.492188 0.585938 0.000000
0.500000 0.585938 0.000000
0.507812 0.585938 0.000000
0.515625 0.585938 0.000000
0.523438 0.585938 0.000000
0.531250 0.585938 0.000000
0.539062 0.585938 0.000000
0.546875 0.585938 0.000000
0.554688 0.585938 0.000000
0.562500 0.585938 0.000000
0.570312 0.585938 0.000000
0.578125 0.585938 0.000000
0.585938 0.585938 0.000000
0.593750 0.585938 0.000000
0.601562 0.585938 0.000000
0.609375 0.585938 0.000000
0.617188 0.585938 0.000000
0.625000 0.585938 0.000000
0.632812 0.585938 0.000000
0.640625 0.585938 0.000000
0.648438 0.585938 0.000000
0.656250 0.585938 0.000000
0.664062 0.585938 0.000000
0.671875 0.585938 0.000000
0.679688 0.585938 0.000000
0.687500 0.585938 0.000000
0.695312 0.585938 0.000000
0.703125 0.585938 0.000000
0.710938 0.585938 0.000000
0.718750 0.585938 0.000000
0.726562 0.585938 0.000000
0.734375 0.585938 0.000000
0.742188 0.585938 0.000000
0.750000 0.585938 0.000000
0.757812 0.585938 0.000000
0.765625 0.585938 0.000000
0.773438 0.585938 0.000000
0.781250 0.585938 0.000000
0.789062 0.585938 0.000000
0.796875 0.585938 0.000000
0.804688 0.585938 0.000000
0.812500 0.585938 0.000000
0.820312 0.585938 0.000000
0.828125 0.585938 0.000000
0.835938 0.585938 0.000000
0.843750 0.585938 0.000000
0.851562 0.585938 0.000000
0.859375 0.585938 0.000000
0.867188 0.585938 0.000000
0.875000 0.585938 0.000000
0.882812 0.585938 0.000000
0.890625 0.585938 0.000000
0.898438 0.585938 0.000000
0.906250 0.585938 0.000000
0.914062 0.585938 0.000000
0.921875 0.585938 0.000000
0.929688 0.585938 0.000000
0.937500 0.585938 0.000000
0.945312 0.585938 0.000000
0.953125 0.585938 0.000000
0.960938 0.585938 0.000000
0.968750 0.585938 0.000000
0.976562 0.585938 0.000000
0.984375 0.585938 0.000000
0.992188 0.585938 0.000000
0.000000 0.593750 0.000000
0.007812 0.593750 0.000000
0.015625 0.593750 0.000000
0.023438 0.593750 0.000000
0.031250 0.593750 0.000000
0.039062 0.593750 0.000000
0.046875 0.593750 0.000000
0.054688 0.593750 0.000000
0.062500 0.593750 0.000000
0.070312 0.593750 0.000000
0.078125 0.593750 0.000000
0.085938 0.593750 0.000000
0.093750 0.593750 0.000000
0.101562 0.593750 0.000000
0.109375 0.593750 0.000000
0.117188 0.593750 0.000000
0.125000 0.593750 0.000000
0.132812 0.593750 0.000000
0.140625 0.593750 0.000000
0.148438 0.593750 0.000000
0.156250 0.593750 0.000000
0.164062 0.593750 0.000000
0.171875 0.593750 0.000000
0.179688 0.593750 0.000000
0.187500 0.593750 0.000000
0.195312 0.593750 0.000000
0.203125 0.593750 0.000000
0.210938 0.593750 0.000000
0.218750 0.593750 0.000000
0.226562 0.593750 0.000000
0.234375 0.593750 0.000000
0.242188 0.593750 0.000000
0.250000 0.593750 0.000000
0.257812 0.593750 0.000000
0.265625 0.593750 0.000000
0.273438 0.593750 0.000000
0.281250 0.593750 0.000000
0.289062 0.593750 0.000000
0.296875 0.593750 0.000000
0.304688 0.593750 0.000000
0.312500 0.593750 0.000000
0.320312 0.593750 0.000000
0.328125 0.593750 0.000000
0.335938 0.593750 0.000000
0.343750 0.593750 0.000000
0.351562 0.593750 0.000000
0.359375 0.593750 0.000000
0.367188 0.593750 0.000000
0.375000 0.593750 0.000000
0.382812 0.593750 0.000000
0.390625 0.593750 0.000000
0.398438 0.593750 0.000000
0.406250 0.593750 0.000000
0.414062 0.593750 0.000000
0.421875 0.593750 0.000000
0.429688 0.593750 0.000000
0.437500 0.593750 0.000000
0.445312 0.593750 0.000000
0.453125 0.593750 0.000000
0.460938 0.593750 0.000000
0.468750 0.593750 0.000000
0.476562 0.593750 0.000000
0.484375 0.593750 0.000000
0.492188 0.593750 0.000000
0.500000 0.593750 0.000000
0.507812 0.593750 0.000000
0.515625 0.593750 0.000000
0.523438 0.593750 0.000000
0.531250 0.593750 0.000000
0.539062 0.593750 0.000000
0.546875 0.593750 0.000000
0.554688 0.593750 0.000000
0.562500 0.593750 0.000000
0.570312 0.593750 0.000000
0.578125 0.593750 0.000000
0.585938 0.593750 0.000000
0.593750 0.593750 0.000000
0.601562 0.593750 0.000000
0.609375 0.593750 0.000000
0.617188 0.593750 0.000000
0.625000 0.593750 0.000000
0.632812 0.593750 0.000000
0.640625 0.593750 0.000000
0.648438 0.593750 0.000000
0.656250 0.593750 0.000000
0.664062 0.593750 0.000000
0.671875 0.593750 0.000000
0.679688 0.593750 0.000000
0.687500 0.593750 0.000000
0.695312 0.593750 0.000000
0.703125 0.593750 0.000000
0.710938 0.593750 0.000000
0.718750 0.593750 0.000000
0.726562 0.593750 0.000000
0.734375 0.593750 0.000000
0.742188 0.593750 0.000000
0.750000 0.593750 0.000000
0.757812 0.593750 0.000000
0.765625 0.593750 0.000000
0.773438 0.593750 0.000000
0.781250 0.593750 0.000000
0.789062 0.593750 0.000000
0.796875 0.593750 0.000000
0.804688 0.593750 0.000000
0.812500 0.593750 0.000000
0.820312 0.593750 0.000000
0.828125 0.593750 0.000000
0.835938 0.593750 0.000000
0.843750 0.593750 0.000000
0.851562 0.593750 0.000000
0.859375 0.593750 0.000000
0.867188 0.593750 0.000000
0.875000 0.593750 0.000000
0.882812 0.593750 0.000000
0.890625 0.593750 0.000000
0.898438 0.593750 0.000000
0.906250 0.593750 0.000000
0.914062 0.593750 0.000000
0.921875 0.593750 0.000000
0.929688 0.593750 0.000000
0.937500 0.593750 0.000000
0.945312 0.593750 0.000000
0.953125 0.593750 0.000000
0.960938 0.593750 0.000000
0.968750 0.593750 0.000000
0.976562 0.593750 0.000000
0.984375 0.593750 0.000000
0.992188 0.593750 0.000000
0.000000 0.601562 0.000000
0.007812 0.601562 0.000000
0.015625 0.601562 0.000000
0.023438 0.601562 0.000000
0.031250 0.601562 0.000000
0.039062 0.601562 0.000000
0.046875 0.601562 0.000000
0.054688 0.601562 0.000000
0.062500 0.601562 0.000000
0.070312 0.601562 0.000000
0.078125 0.601562 0.000000
0.085938 0.601562 0.000000
0.093750 0.601562 0.000000
0.101562 0.601562 0.000000
0.109375 0.601562 0.000000
0.117188 0.601562 0.000000
0.125000 0.601562 0.000000
0.132812 0.601562 0.000000
0.140625 0.601562 0.000000
0.148438 0.601562 0.000000
0.156250 0.601562 0.000000
0.164062 0.601562 0.000000
0.171875 0.601562 0.000000
0.179688 0.601562 0.000000
0.187500 0.601562 0.000000
0.195312 0.601562 0.000000
0.203125 0.601562 0.000000
0.210938 0.601562 0.000000
0.218750 0.601562 0.000000
0.226562 0.601562 0.000000
0.234375 0.601562 0.000000
0.242188 0.601562 0.000000
0.250000 0.601562 0.000000
0.257812 0.601562 0.000000
0.265625 0.601562 0.000000
0.273438 0.601562 0.000000
0.281250 0.601562 0.000000
0.289062 0.601562 0.000000
0.296875 0.601562 0.000000
0.304688 0.601562 0.000000
0.312500 0.601562 0.000000
0.320312 0.601562 0.000000
0.328125 0.601562 0.000000
0.335938 0.601562 0.000000
0.343750 0.601562 0.000000
0.351562 0.601562 0.000000
0.359375 0.601562 0.000000
0.367188 0.601562 0.000000
0.375000 0.601562 0.000000
0.382812 0.601562 0.000000
0.390625 0.601562 0.000000
0.398438 0.601562 0.000000
0.406250 0.601562 0.000000
0.414062 0.601562 0.000000
0.421875 0.601562 0.000000
0.429688 0.601562 0.000000
0.437500 0.601562 0.000000
0.445312 0.601562 0.000000
0.453125 0.601562 0.000000
0.460938 0.601562 0.000000
0.468750 0.601562 0.000000
0.476562 0.601562 0.000000
0.484375 0.601562 0.000000
0.492188 0.601562 0.000000
0.500000 0.601562 0.000000
0.507812 0.601562 0.000000
0.515625 0.601562 0.000000
0.523438 0.601562 0.000000
0.531250 0.601562 0.000000
0.539062 0.601562 0.000000
0.546875 0.601562 0.000000
0.554688 0.601562 0.000000
0.562500 0.601562 0.000000
0.570312 0.601562 0.000000
0.578125 0.601562 0.000000
0.585938 0.601562 0.000000
0.593750 0.601562 0.000000
0.601562 0.601562 0.000000
0.609375 0.601562 0.000000
0.617188 0.601562 0.000000
0.625000 0.601562 0.000000
0.632812 0.601562 0.000000
0.640625 0.601562 0.000000
0.648438 0.601562 0.000000
0.656250 0.601562 0.000000
0.664062 0.601562 0.000000
0.671875 0.601562 0.000000
0.679688 0.601562 0.000000
0.687500 0.601562 0.000000
0.695312 0.601562 0.000000
0.703125 0.601562 0.000000
0.710938 0.601562 0.000000
0.718750 0.601562 0.000000
0.726562 0.601562 0.000000
0.734375 0.601562 0.000000
0.742188 0.601562 0.000000
0.750000 0.601562 0.000000
0.757812 0.601562 0.000000
0.765625 0.601562 0.000000
0.773438 0.601562 0.000000
0.781250 0.601562 0.000000
0.789062 0.601562 0.000000
0.796875 0.601562 0.000000
0.804688 0.601562 0.000000
0.812500 0.601562 0.000000
0.820312 0.601562 0.000000
0.828125 0.601562 0.000000
0.835938 0.601562 0.000000
0.843750 0.601562 0.000000
0.851562 0.601562 0.000000
0.859375 0.601562 0.000000
0.867188 0.601562 0.000000
0.875000 0.601562 0.000000
0.882812 0.601562 0.000000
0.890625 0.601562 0.000000
0.898438 0.601562 0.000000
0.906250 0.601562 0.000000
0.914062 0.601562 0.000000
0.921875 0.601562 0.000000
0.929688 0.601562 0.000000
0.937500 0.601562 0.000000
0.945312 0.601562 0.000000
0.953125 0.601562 0.000000
0.960938 0.601562 0.000000
0.968750 0.601562 0.000000
0.976562 0.601562 0.000000
0.984375 0.601562 0.000000
0.992188 0.601562 0.000000
0.000000 0.609375 0.000000
0.007812 0.609375 0.000000
0.015625 0.609375 0.000000
0.023438 0.609375 0.000000
0.031250 0.609375 0.000000
0.039062 0.609375 0.000000
0.046875 0.609375 0.000000
0.054688 0.609375 0.000000
0.062500 0.609375 0.000000
0.070312 0.609375 0.000000
0.078125 0.609375 0.000000
0.085938 0.609375 0.000000
0.093750 0.609375 0.000000
0.101562 0.609375 0.000000
0.109375 0.609375 0.000000
0.117188 0.609375 0.000000
0.125000 0.609375 0.000000
0.132812 0.609375 0.000000
0.140625 0.609375 0.000000
0.148438 0.609375 0.000000
0.156250 0.609375 0.000000
0.164062 0.609375 0.000000
0.171875 0.609375 0.000000
0.179688 0.609375 0.000000
0.187500 0.609375 0.000000
0.195312 0.609375 0.000000
0.203125 0.609375 0.000000
0.210938 0.609375 0.000000
0.218750 0.609375 0.000000
0.226562 0.609375 0.000000
0.234375 0.609375 0.000000
0.242188 0.609375 0.000000
0.250000 0.609375 0.000000
0.257812 0.609375 0.000000
0.265625 0.609375 0.000000
0.273438 0.609375 0.000000
0.281250 0.609375 0.000000
0.289062 0.609375 0.000000
0.296875 0.609375 0.000000
0.304688 0.609375 0.000000
0.312500 0.609375 0.000000
0.320312 0.609375 0.000000
0.328125 0.609375 0.000000
0.335938 0.609375 0.000000
0.343750 0.609375 0.000000
0.351562 0.609375 0.000000
0.359375 0.609375 0.000000
0.367188 0.609375 0.000000
0.375000 0.609375 0.000000
0.382812 0.609375 0.000000
0.390625 0.609375 0.000000
0.398438 0.609375 0.000000
0.406250 0.609375 0.000000
0.414062 0.609375 0.000000
0.421875 0.609375 0.000000
0.429688 0.609375 0.000000
0.437500 0.609375 0.000000
0.445312 0.609375 0.000000
0.453125 0.609375 0.000000
0.460938 0.609375 0.000000
0.468750 0.609375 0.000000
0.476562 0.609375 0.000000
0.484375 0.609375 0.000000
0.492188 0.609375 0.000000
0.500000 0.609375 0.000000
0.507812 0.609375 0.000000
0.515625 0.609375 0.000000
0.523438 0.609375 0.000000
0.531250 0.609375 0.000000
0.539062 0.609375 0.000000
0.546875 0.609375 0.000000
0.554688 0.609375 0.000000
0.562500 0.609375 0.000000
0.570312 0.609375 0.000000
0.578125 0.609375 0.000000
0.585938 0.609375 0.000000
0.593750 0.609375 0.000000
0.601562 0.609375 0.000000
0.609375 0.609375 0.000000
0.617188 0.609375 0.000000
0.625000 0.609375 0.000000
0.632812 0.609375 0.000000
0.640625 0.609375 0.000000
0.648438 0.609375 0.000000
0.656250 0.609375 0.000000
0.664062 0.609375 0.000000
0.671875 0.609375 0.000000
0.679688 0.609375 0.000000
0.687500 0.609375 0.000000
0.695312 0.609375 0.000000
0.703125 0.609375 0.000000
0.710938 0.609375 0.000000
0.718750 0.609375 0.000000
0.726562 0.609375 0.000000
0.734375 0.609375 0.000000
0.742188 0.609375 0.000000
0.750000 0.609375 0.000000
0.757812 0.609375 0.000000
0.765625 0.609375 0.000000
0.773438 0.609375 0.000000
0.781250 0.609375 0.000000
0.789062 0.609375 0.000000
0.796875 0.609375 0.000000
0.804688 0.609375 0.000000
0.812500 0.609375 0.000000
0.820312 0.609375 0.000000
0.828125 0.609375 0.000000
0.835938 0.609375 0.000000
0.843750 0.609375 0.000000
0.851562 0.609375 0.000000
0.859375 0.609375 0.000000
0.867188 0.609375 0.000000
0.875000 0.609375 0.000000
0.882812 0.609375 0.000000
0.890625 0.609375 0.000000
0.898438 0.609375 0.000000
0.906250 0.609375 0.000000
0.914062 0.609375 0.000000
0.921875 0.609375 0.000000
0.929688 0.609375 0.000000
0.937500 0.609375 0.000000
0.945312 0.609375 0.000000
0.953125 0.609375 0.000000
0.960938 0.609375 0.000000
0.968750 0.609375 0.000000
0.976562 0.609375 0.000000
0.984375 0.609375 0.000000
0.992188 0.609375 0.000000
0.000000 0.617188 0.000000
0.007812 0.617188 0.000000
0.015625 0.617188 0.000000
0.023438 0.617188 0.000000
0.031250 0.617188 0.000000
0.039062 0.617188 0.000000
0.046875 0.617188 0.000000
0.054688 0.617188 0.000000
0.062500 0.617188 0.000000
0.070312 0.617188 0.000000
0.078125 0.617188 0.000000
0.085938 0.617188 0.000000
0.093750 0.617188 0.000000
0.101562 0.617188 0.000000
0.109375 0.617188 0.000000
0.117188 0.617188 0.000000
0.125000 0.617188 0.000000
0.132812 0.617188 0.000000
0.140625 0.617188 0.000000
0.148438 0.617188 0.000000
0.156250 0.617188 0.000000
0.164062 0.617188 0.000000
0.171875 0.617188 0.000000
0.179688 0.617188 0.000000
0.187500 0.617188 0.000000
0.195312 0.617188 0.000000
0.203125 0.617188 0.000000
0.210938 0.617188 0.000000
0.218750 0.617188 0.000000
0.226562 0.617188 0.000000
0.234375 0.617188 0.000000
0.242188 0.617188 0.000000
0.250000 0.617188 0.000000
0.257812 0.617188 0.000000
0.265625 0.617188 0.000000
0.273438 0.617188 0.000000
0.281250 0.617188 0.000000
0.289062 0.617188 0.000000
0.296875 0.617188 0.000000
0.304688 0.617188 0.000000
0.312500 0.617188 0.000000
0.320312 0.617188 0.000000
0.328125 0.617188 0.000000
0.335938 0.617188 0.000000
0.343750 0.617188 0.000000
0.351562 0.617188 0.000000
0.359375 0.617188 0.000000
0.367188 0.617188 0.000000
0.375000 0.617188 0.000000
0.382812 0.617188 0.000000
0.390625 0.617188 0.000000
0.398438 0.617188 0.000000
0.406250 0.617188 0.000000
0.414062 0.617188 0.000000
0.421875 0.617188 0.000000
0.429688 0.617188 0.000000
0.437500 0.617188 0.000000
0.445312 0.617188 0.000000
0.453125 0.617188 0.000000
0.460938 0.617188 0.000000
0.468750 0.617188 0.000000
0.476562 0.617188 0.000000
0.484375 0.617188 0.000000
0.492188 0.617188 0.000000
0.500000 0.617188 0.000000
0.507812 0.617188 0.000000
0.515625 0.617188 0.000000
0.523438 0.617188 0.000000
0.531250 0.617188 0.000000
0.539062 0.617188 0.000000
0.546875 0.617188 0.000000
0.554688 0.617188 0.000000
0.562500 0.617188 0.000000
0.570312 0.617188 0.000000
0.578125 0.617188 0.000000
0.585938 0.617188 0.000000
0.593750 0.617188 0.000000
0.601562 0.617188 0.000000
0.609375 0.617188 0.000000
0.617188 0.617188 0.000000
0.625000 0.617188 0.000000
0.632812 0.617188 0.000000
0.640625 0.617188 0.000000
0.648438 0.617188 0.000000
0.656250 0.617188 0.000000
0.664062 0.617188 0.000000
0.671875 0.617188 0.000000
0.679688 0.617188 0.000000
0.687500 0.617188 0.000000
0.695312 0.617188 0.000000
0.703125 0.617188 0.000000
0.710938 0.617188 0.000000
0.718750 0.617188 0.000000
0.726562 0.617188 0.000000
0.734375 0.617188 0.000000
0.742188 0.617188 0.000000
0.750000 0.617188 0.000000
0.757812 0.617188 0.000000
0.765625 0.617188 0.000000
0.773438 0.617188 0.000000
0.781250 0.617188 0.000000
0.789062 0.617188 0.000000
0.796875 0.617188 0.000000
0.804688 0.617188 0.000000
0.812500 0.617188 0.000000
0.820312 0.617188 0.000000
0.828125 0.617188 0.000000
0.835938 0.617188 0.000000
0.843750 0.617188 0.000000
0.851562 0.617188 0.000000
0.859375 0.617188 0.000000
0.867188 0.617188 0.000000
0.875000 0.617188 0.000000
0.882812 0.617188 0.000000
0.890625 0.617188 0.000000
0.898438 0.617188 0.000000
0.906250 0.617188 0.000000
0.914062 0.617188 0.000000
0.921875 0.617188 0.000000
0.929688 0.617188 0.000000
0.937500 0.617188 0.000000
0.945312 0.617188 0.000000
0.953125 0.617188 0.000000
0.960938 0.617188 0.000000
0.968750 0.617188 0.000000
0.976562 0.617188 0.000000
0.984375 0.617188 0.000000
0.992188 0.617188 0.000000
0.000000 0.625000 0.000000
0.007812 0.625000 0.000000
0.015625 0.625000 0.000000
0.023438 0.625000 0.000000
0.031250 0.625000 0.000000
0.039062 0.625000 0.000000
0.046875 0.625000 0.000000
0.054688 0.625000 0.000000
0.062500 0.625000 0.000000
0.070312 0.625000 0.000000
0.078125 0.625000 0.000000
0.085938 0.625000 0.000000
0.093750 0.625000 0.000000
0.101562 0.625000 0.000000
0.109375 0.625000 0.000000
0.117188 0.625000 0.000000
0.125000 0.625000 0.000000
0.132812 0.625000 0.000000
0.140625 0.625000 0.000000
0.148438 0.625000 0.000000
0.156250 0.625000 0.000000
0.164062 0.625000 0.000000
0.171875 0.625000 0.000000
0.179688 0.625000 0.000000
0.187500 0.625000 0.000000
0.195312 0.625000 0.000000
0.203125 0.625000 0.000000
0.210938 0.625000 0.000000
0.218750 0.625000 0.000000
0.226562 0.625000 0.000000
0.234375 0.625000 0.000000
0.242188 0.625000 0.000000
0.250000 0.625000 0.000000
0.257812 0.625000 0.000000
0.265625 0.625000 0.000000
0.273438 0.625000 0.000000
0.281250 0.625000 0.000000
0.289062 0.625000 0.000000
0.296875 0.625000 0.000000
0.304688 0.625000 0.000000
0.312500 0.625000 0.000000
0.320312 0.625000 0.000000
0.328125 0.625000 0.000000
0.335938 0.625000 0.000000
0.343750 0.625000 0.000000
0.351562 0.625000 0.000000
0.359375 0.625000 0.000000
0.367188 0.625000 0.000000
0.375000 0.625000 0.000000
0.382812 0.625000 0.000000
0.390625 0.625000 0.000000
0.398438 0.625000 0.000000
0.406250 0.625000 0.000000
0.414062 0.625000 0.000000
0.421875 0.625000 0.000000
0.429688 0.625000 0.000000
0.437500 0.625000 0.000000
0.445312 0.625000 0.000000
0.453125 0.625000 0.000000
0.460938 0.625000 0.000000
0.468750 0.625000 0.000000
0.476562 0.625000 0.000000
0.484375 0.625000 0.000000
0.492188 0.625000 0.000000
0.500000 0.625000 0.000000
0.507812 0.625000 0.000000
0.515625 0.625000 0.000000
0.523438 0.625000 0.000000
0.531250 0.625000 0.000000
0.539062 0.625000 0.000000
0.546875 0.625000 0.000000
0.554688 0.625000 0.000000
0.562500 0.625000 0.000000
0.570312 0.625000 0.000000
0.578125 0.625000 0.000000
0.585938 0.625000 0.000000
0.593750 0.625000 0.000000
0.601562 0.625000 0.000000
0.609375 0.625000 0.000000
0.617188 0.625000 0.000000
0.625000 0.625000 0.000000
0.632812 0.625000 0.000000
0.640625 0.625000 0.000000
0.648438 0.625000 0.000000
0.656250 0.625000 0.000000
0.664062 0.625000 0.000000
0.671875 0.625000 0.000000
0.679688 0.625000 0.000000
0.687500 0.625000 0.000000
0.695312 0.625000 0.000000
0.703125 0.625000 0.000000
0.710938 0.625000 0.000000
0.718750 0.625000 0.000000
0.726562 0.625000 0.000000
0.734375 0.625000 0.000000
0.742188 0.625000 0.000000
0.750000 0.625000 0.000000
0.757812 0.625000 0.000000
0.765625 0.625000 0.000000
0.773438 0.625000 0.000000
0.781250 0.625000 0.000000
0.789062 0.625000 0.000000
0.796875 0.625000 0.000000
0.804688 0.625000 0.000000
0.812500 0.625000 0.000000
0.820312 0.625000 0.000000
0.828125 0.625000 0.000000
0.835938 0.625000 0.000000
0.843750 0.625000 0.000000
0.851562 0.625000 0.000000
0.859375 0.625000 0.000000
0.867188 0.625000 0.000000
0.875000 0.625000 0.000000
0.882812 0.625000 0.000000
0.890625 0.625000 0.000000
0.898438 0.625000 0.000000
0.906250 0.625000 0.000000
0.914062 0.625000 0.000000
0.921875 0.625000 0.000000
0.929688 0.625000 0.000000
0.937500 0.625000 0.000000
0.945312 0.625000 0.000000
0.953125 0.625000 0.000000
0.960938 0.625000 0.000000
0.968750 0.625000 0.000000
0.976562 0.625000 0.000000
0.984375 0.625000 0.000000
0.992188 0.625000 0.000000
0.000000 0.632812 0.000000
0.007812 0.632812 0.000000
0.015625 0.632812 0.000000
0.023438 0.632812 0.000000
0.031250 0.632812 0.000000
0.039062 0.632812 0.000000
0.046875 0.632812 0.000000
0.054688 0.632812 0.000000
0.062500 0.632812 0.000000
0.070312 0.632812 0.000000
0.078125 0.632812 0.000000
0.085938 0.632812 0.000000
0.093750 0.632812 0.000000
0.101562 0.632812 0.000000
0.109375 0.632812 0.000000
0.117188 0.632812 0.000000
0.125000 0.632812 0.000000
0.132812 0.632812 0.000000
0.140625 0.632812 0.000000
0.148438 0.632812 0.000000
0.156250 0.632812 0.000000
0.164062 0.632812 0.000000
0.171875 0.632812 0.000000
0.179688 0.632812 0.000000
0.187500 0.632812 0.000000
0.195312 0.632812 0.000000
0.203125 0.632812 0.000000
0.210938 0.632812 0.000000
0.218750 0.632812 0.000000
0.226562 0.632812 0.000000
0.234375 0.632812 0.000000
0.242188 0.632812 0.000000
0.250000 0.632812 0.000000
0.257812 0.632812 0.000000
0.265625 0.632812 0.000000
0.273438 0.632812 0.000000
0.281250 0.632812 0.000000
0.289062 0.632812 0.000000
0.296875 0.632812 0.000000
0.304688 0.632812 0.000000
0.312500 0.632812 0.000000
0.320312 0.632812 0.000000
0.328125 0.632812 0.000000
0.335938 0.632812 0.000000
0.343750 0.632812 0.000000
0.351562 0.632812 0.000000
0.359375 0.632812 0.000000
0.367188 0.632812 0.000000
0.375000 0.632812 0.000000
0.382812 0.632812 0.000000
0.390625 0.632812 0.000000
0.398438 0.632812 0.000000
0.406250 0.632812 0.000000
0.414062 0.632812 0.000000
0.421875 0.632812 0.000000
0.429688 0.632812 0.000000
0.437500 0.632812 0.000000
0.445312 0.632812 0.000000
0.453125 0.632812 0.000000
0.460938 0.632812 0.000000
0.468750 0.632812 0.000000
0.476562 0.632812 0.000000
0.484375 0.632812 0.000000
0.492188 0.632812 0.000000
0.500000 0.632812 0.000000
0.507812 0.632812 0.000000
0.515625 0.632812 0.000000
0.523438 0.632812 0.000000
0.531250 0.632812 0.000000
0.539062 0.632812 0.000000
0.546875 0.632812 0.000000
0.554688 0.632812 0.000000
0.562500 0.632812 0.000000
0.570312 0.632812 0.000000
0.578125 0.632812 0.000000
0.585938 0.632812 0.000000
0.593750 0.632812 0.000000
0.601562 0.632812 0.000000
0.609375 0.632812 0.000000
0.617188 0.632812 0.000000
0.625000 0.632812 0.000000
0.632812 0.632812 0.000000
0.640625 0.632812 0.000000
0.648438 0.632812 0.000000
0.656250 0.632812 0.000000
0.664062 0.632812 0.000000
0.671875 0.632812 0.000000
0.679688 0.632812 0.000000
0.687500 0.632812 0.000000
